model,dataset_size,test_size,param_id,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,accuracy,precision,recall,f1,roc_auc,colsample_bytree,learning_rate,subsample
XGBoost,3000,0.3,962,6.0,,,,200,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9978370370370369,1.0,0.1,0.8
XGBoost,3000,0.3,963,6.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9982962962962962,1.0,0.1,1.0
XGBoost,3000,0.3,964,6.0,,,,300,0.9866666666666667,0.9823788546255506,0.9911111111111112,0.9867256637168141,0.9977975308641975,1.0,0.1,0.8
XGBoost,3000,0.3,965,6.0,,,,300,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9980987654320987,1.0,0.1,1.0
XGBoost,3000,0.3,966,8.0,,,,100,0.9833333333333333,0.9822616407982262,0.9844444444444445,0.9833518312985572,0.9975456790123456,1.0,0.1,0.8
XGBoost,3000,0.3,967,8.0,,,,100,0.9855555555555555,0.9844789356984479,0.9866666666666667,0.9855715871254163,0.9979012345679013,1.0,0.1,1.0
XGBoost,3000,0.3,968,8.0,,,,200,0.9855555555555555,0.9823399558498896,0.9888888888888889,0.9856035437430787,0.9979111111111112,1.0,0.1,0.8
XGBoost,3000,0.3,969,8.0,,,,200,0.9877777777777778,0.9866962305986696,0.9888888888888889,0.9877913429522752,0.9978864197530863,1.0,0.1,1.0
XGBoost,3000,0.3,970,8.0,,,,300,0.9844444444444445,0.9823008849557522,0.9866666666666667,0.9844789356984479,0.9978469135802469,1.0,0.1,0.8
XGBoost,3000,0.3,971,8.0,,,,300,0.9888888888888889,0.9867256637168141,0.9911111111111112,0.9889135254988913,0.9978123456790123,1.0,0.1,1.0
RandomForest,full,0.1,972,,sqrt,1.0,2.0,100,0.99,0.99,0.99,0.99,0.9988281250000001,,,
RandomForest,full,0.1,973,,sqrt,1.0,2.0,200,0.99,0.99,0.99,0.99,0.999121875,,,
RandomForest,full,0.1,974,,sqrt,1.0,2.0,300,0.99,0.99,0.99,0.99,0.99923125,,,
RandomForest,full,0.1,975,,sqrt,1.0,5.0,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.99875625,,,
RandomForest,full,0.1,976,,sqrt,1.0,5.0,200,0.99,0.99,0.99,0.99,0.9991875,,,
RandomForest,full,0.1,977,,sqrt,1.0,5.0,300,0.99,0.99,0.99,0.99,0.9992375,,,
RandomForest,full,0.1,978,,sqrt,2.0,2.0,100,0.98875,0.9899749373433584,0.9875,0.9887359198998749,0.99915,,,
RandomForest,full,0.1,979,,sqrt,2.0,2.0,200,0.9875,0.9875,0.9875,0.9875,0.9992375,,,
RandomForest,full,0.1,980,,sqrt,2.0,2.0,300,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.99923125,,,
RandomForest,full,0.1,981,,sqrt,2.0,5.0,100,0.98875,0.9899749373433584,0.9875,0.9887359198998749,0.9991375,,,
RandomForest,full,0.1,982,,sqrt,2.0,5.0,200,0.9875,0.9875,0.9875,0.9875,0.99916875,,,
RandomForest,full,0.1,983,,sqrt,2.0,5.0,300,0.9875,0.9875,0.9875,0.9875,0.9991874999999999,,,
RandomForest,full,0.1,984,10.0,sqrt,1.0,2.0,100,0.9875,0.9875,0.9875,0.9875,0.9987625,,,
RandomForest,full,0.1,985,10.0,sqrt,1.0,2.0,200,0.9875,0.9875,0.9875,0.9875,0.9987750000000001,,,
RandomForest,full,0.1,986,10.0,sqrt,1.0,2.0,300,0.9875,0.9875,0.9875,0.9875,0.9987750000000001,,,
RandomForest,full,0.1,987,10.0,sqrt,1.0,5.0,100,0.9875,0.9875,0.9875,0.9875,0.99865625,,,
RandomForest,full,0.1,988,10.0,sqrt,1.0,5.0,200,0.9875,0.9875,0.9875,0.9875,0.99870625,,,
RandomForest,full,0.1,989,10.0,sqrt,1.0,5.0,300,0.9875,0.9875,0.9875,0.9875,0.9986625,,,
RandomForest,full,0.1,990,10.0,sqrt,2.0,2.0,100,0.9875,0.9875,0.9875,0.9875,0.9986062499999999,,,
RandomForest,full,0.1,991,10.0,sqrt,2.0,2.0,200,0.9875,0.9875,0.9875,0.9875,0.99856875,,,
RandomForest,full,0.1,992,10.0,sqrt,2.0,2.0,300,0.9875,0.9875,0.9875,0.9875,0.9985812500000001,,,
RandomForest,full,0.1,993,10.0,sqrt,2.0,5.0,100,0.9875,0.9875,0.9875,0.9875,0.9988250000000001,,,
RandomForest,full,0.1,994,10.0,sqrt,2.0,5.0,200,0.9875,0.9875,0.9875,0.9875,0.9987,,,
RandomForest,full,0.1,995,10.0,sqrt,2.0,5.0,300,0.9875,0.9875,0.9875,0.9875,0.9987312500000001,,,
RandomForest,full,0.1,996,20.0,sqrt,1.0,2.0,100,0.99,0.99,0.99,0.99,0.9988250000000001,,,
RandomForest,full,0.1,997,20.0,sqrt,1.0,2.0,200,0.99,0.99,0.99,0.99,0.99916875,,,
RandomForest,full,0.1,998,20.0,sqrt,1.0,2.0,300,0.99,0.99,0.99,0.99,0.99920625,,,
RandomForest,full,0.1,999,20.0,sqrt,1.0,5.0,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9988750000000001,,,
RandomForest,full,0.1,1000,20.0,sqrt,1.0,5.0,200,0.99,0.99,0.99,0.99,0.9991000000000001,,,
RandomForest,full,0.1,1001,20.0,sqrt,1.0,5.0,300,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.99920625,,,
RandomForest,full,0.1,1002,20.0,sqrt,2.0,2.0,100,0.98875,0.9899749373433584,0.9875,0.9887359198998749,0.99915625,,,
RandomForest,full,0.1,1003,20.0,sqrt,2.0,2.0,200,0.9875,0.9875,0.9875,0.9875,0.99924375,,,
RandomForest,full,0.1,1004,20.0,sqrt,2.0,2.0,300,0.9875,0.9875,0.9875,0.9875,0.99921875,,,
RandomForest,full,0.1,1005,20.0,sqrt,2.0,5.0,100,0.9875,0.9875,0.9875,0.9875,0.99915,,,
RandomForest,full,0.1,1006,20.0,sqrt,2.0,5.0,200,0.9875,0.9875,0.9875,0.9875,0.99918125,,,
RandomForest,full,0.1,1007,20.0,sqrt,2.0,5.0,300,0.9875,0.9875,0.9875,0.9875,0.9991749999999999,,,
XGBoost,full,0.1,1008,4.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.9987875,0.8,0.05,0.8
XGBoost,full,0.1,1009,4.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.99885625,0.8,0.05,1.0
XGBoost,full,0.1,1010,4.0,,,,200,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9994625,0.8,0.05,0.8
XGBoost,full,0.1,1011,4.0,,,,200,0.99,0.99,0.99,0.99,0.9993875000000001,0.8,0.05,1.0
XGBoost,full,0.1,1012,4.0,,,,300,0.99,0.9875621890547264,0.9925,0.9900249376558603,0.9995375000000001,0.8,0.05,0.8
XGBoost,full,0.1,1013,4.0,,,,300,0.99125,0.9900249376558603,0.9925,0.9912609238451935,0.99953125,0.8,0.05,1.0
XGBoost,full,0.1,1014,6.0,,,,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9992749999999999,0.8,0.05,0.8
XGBoost,full,0.1,1015,6.0,,,,100,0.99,0.99,0.99,0.99,0.9993000000000001,0.8,0.05,1.0
XGBoost,full,0.1,1016,6.0,,,,200,0.9925,0.9925,0.9925,0.9925,0.9995062499999999,0.8,0.05,0.8
XGBoost,full,0.1,1017,6.0,,,,200,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.99960625,0.8,0.05,1.0
XGBoost,full,0.1,1018,6.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9995625,0.8,0.05,0.8
XGBoost,full,0.1,1019,6.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99958125,0.8,0.05,1.0
XGBoost,full,0.1,1020,8.0,,,,100,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9992437500000001,0.8,0.05,0.8
XGBoost,full,0.1,1021,8.0,,,,100,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9994000000000001,0.8,0.05,1.0
XGBoost,full,0.1,1022,8.0,,,,200,0.9925,0.9925,0.9925,0.9925,0.99953125,0.8,0.05,0.8
XGBoost,full,0.1,1023,8.0,,,,200,0.995,0.995,0.995,0.995,0.99954375,0.8,0.05,1.0
XGBoost,full,0.1,1024,8.0,,,,300,0.995,0.995,0.995,0.995,0.9995749999999999,0.8,0.05,0.8
XGBoost,full,0.1,1025,8.0,,,,300,0.995,0.995,0.995,0.995,0.99965,0.8,0.05,1.0
XGBoost,full,0.1,1026,4.0,,,,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9993937500000001,0.8,0.1,0.8
XGBoost,full,0.1,1027,4.0,,,,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.9994375000000001,0.8,0.1,1.0
XGBoost,full,0.1,1028,4.0,,,,200,0.9925,0.9925,0.9925,0.9925,0.9994875000000001,0.8,0.1,0.8
XGBoost,full,0.1,1029,4.0,,,,200,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9995625,0.8,0.1,1.0
XGBoost,full,0.1,1030,4.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99951875,0.8,0.1,0.8
XGBoost,full,0.1,1031,4.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99953125,0.8,0.1,1.0
XGBoost,full,0.1,1032,6.0,,,,100,0.99,0.99,0.99,0.99,0.99949375,0.8,0.1,0.8
XGBoost,full,0.1,1033,6.0,,,,100,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9995625,0.8,0.1,1.0
XGBoost,full,0.1,1034,6.0,,,,200,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99951875,0.8,0.1,0.8
XGBoost,full,0.1,1035,6.0,,,,200,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9995625,0.8,0.1,1.0
XGBoost,full,0.1,1036,6.0,,,,300,0.995,0.995,0.995,0.995,0.99955625,0.8,0.1,0.8
XGBoost,full,0.1,1037,6.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99955625,0.8,0.1,1.0
XGBoost,full,0.1,1038,8.0,,,,100,0.9925,0.9925,0.9925,0.9925,0.9994437500000001,0.8,0.1,0.8
XGBoost,full,0.1,1039,8.0,,,,100,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99946875,0.8,0.1,1.0
XGBoost,full,0.1,1040,8.0,,,,200,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.999575,0.8,0.1,0.8
XGBoost,full,0.1,1041,8.0,,,,200,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9995875000000001,0.8,0.1,1.0
XGBoost,full,0.1,1042,8.0,,,,300,0.995,0.995,0.995,0.995,0.9995875,0.8,0.1,0.8
XGBoost,full,0.1,1043,8.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9995249999999999,0.8,0.1,1.0
XGBoost,full,0.1,1044,4.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.9988124999999999,1.0,0.05,0.8
XGBoost,full,0.1,1045,4.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.9989250000000002,1.0,0.05,1.0
XGBoost,full,0.1,1046,4.0,,,,200,0.99,0.99,0.99,0.99,0.99943125,1.0,0.05,0.8
XGBoost,full,0.1,1047,4.0,,,,200,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.99935625,1.0,0.05,1.0
XGBoost,full,0.1,1048,4.0,,,,300,0.99125,0.9900249376558603,0.9925,0.9912609238451935,0.99949375,1.0,0.05,0.8
XGBoost,full,0.1,1049,4.0,,,,300,0.99125,0.9900249376558603,0.9925,0.9912609238451935,0.9994500000000001,1.0,0.05,1.0
XGBoost,full,0.1,1050,6.0,,,,100,0.99,0.99,0.99,0.99,0.99918125,1.0,0.05,0.8
XGBoost,full,0.1,1051,6.0,,,,100,0.99,0.99,0.99,0.99,0.999175,1.0,0.05,1.0
XGBoost,full,0.1,1052,6.0,,,,200,0.9925,0.9949748743718593,0.99,0.9924812030075187,0.9995312500000001,1.0,0.05,0.8
XGBoost,full,0.1,1053,6.0,,,,200,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.9995249999999999,1.0,0.05,1.0
XGBoost,full,0.1,1054,6.0,,,,300,0.995,0.995,0.995,0.995,0.9995375000000001,1.0,0.05,0.8
XGBoost,full,0.1,1055,6.0,,,,300,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.9995812500000001,1.0,0.05,1.0
XGBoost,full,0.1,1056,8.0,,,,100,0.99,0.99,0.99,0.99,0.9991,1.0,0.05,0.8
XGBoost,full,0.1,1057,8.0,,,,100,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9992125000000001,1.0,0.05,1.0
XGBoost,full,0.1,1058,8.0,,,,200,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.999425,1.0,0.05,0.8
XGBoost,full,0.1,1059,8.0,,,,200,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.9995937500000001,1.0,0.05,1.0
XGBoost,full,0.1,1060,8.0,,,,300,0.995,0.995,0.995,0.995,0.99946875,1.0,0.05,0.8
XGBoost,full,0.1,1061,8.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9996250000000001,1.0,0.05,1.0
XGBoost,full,0.1,1062,4.0,,,,100,0.99,0.99,0.99,0.99,0.9994312500000001,1.0,0.1,0.8
XGBoost,full,0.1,1063,4.0,,,,100,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.999325,1.0,0.1,1.0
XGBoost,full,0.1,1064,4.0,,,,200,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.99955,1.0,0.1,0.8
XGBoost,full,0.1,1065,4.0,,,,200,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.999475,1.0,0.1,1.0
XGBoost,full,0.1,1066,4.0,,,,300,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.9995499999999999,1.0,0.1,0.8
XGBoost,full,0.1,1067,4.0,,,,300,0.9925,0.9900497512437811,0.995,0.9925187032418953,0.9994625,1.0,0.1,1.0
XGBoost,full,0.1,1068,6.0,,,,100,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.9994624999999999,1.0,0.1,0.8
XGBoost,full,0.1,1069,6.0,,,,100,0.99375,0.9949874686716792,0.9925,0.9937421777221527,0.9995937500000001,1.0,0.1,1.0
XGBoost,full,0.1,1070,6.0,,,,200,0.995,0.995,0.995,0.995,0.9995375,1.0,0.1,0.8
XGBoost,full,0.1,1071,6.0,,,,200,0.995,0.995,0.995,0.995,0.99965,1.0,0.1,1.0
XGBoost,full,0.1,1072,6.0,,,,300,0.995,0.995,0.995,0.995,0.9995562499999999,1.0,0.1,0.8
XGBoost,full,0.1,1073,6.0,,,,300,0.995,0.995,0.995,0.995,0.99960625,1.0,0.1,1.0
XGBoost,full,0.1,1074,8.0,,,,100,0.9925,0.9925,0.9925,0.9925,0.99933125,1.0,0.1,0.8
XGBoost,full,0.1,1075,8.0,,,,100,0.9925,0.9925,0.9925,0.9925,0.9996125,1.0,0.1,1.0
XGBoost,full,0.1,1076,8.0,,,,200,0.995,0.995,0.995,0.995,0.9994312499999999,1.0,0.1,0.8
XGBoost,full,0.1,1077,8.0,,,,200,0.99375,0.9925187032418953,0.995,0.9937578027465668,0.99969375,1.0,0.1,1.0
XGBoost,full,0.1,1078,8.0,,,,300,0.995,0.995,0.995,0.995,0.99945625,1.0,0.1,0.8
XGBoost,full,0.1,1079,8.0,,,,300,0.995,0.995,0.995,0.995,0.999675,1.0,0.1,1.0
RandomForest,full,0.2,1080,,sqrt,1.0,2.0,100,0.98875,0.9912060301507538,0.98625,0.9887218045112782,0.999084375,,,
RandomForest,full,0.2,1081,,sqrt,1.0,2.0,200,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9992031250000001,,,
RandomForest,full,0.2,1082,,sqrt,1.0,2.0,300,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9992984375,,,
RandomForest,full,0.2,1083,,sqrt,1.0,5.0,100,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.99929375,,,
RandomForest,full,0.2,1084,,sqrt,1.0,5.0,200,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.99926875,,,
RandomForest,full,0.2,1085,,sqrt,1.0,5.0,300,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.999228125,,,
RandomForest,full,0.2,1086,,sqrt,2.0,2.0,100,0.988125,0.9887359198998749,0.9875,0.9881175734834271,0.9992257812500001,,,
RandomForest,full,0.2,1087,,sqrt,2.0,2.0,200,0.988125,0.9887359198998749,0.9875,0.9881175734834271,0.9991625000000001,,,
RandomForest,full,0.2,1088,,sqrt,2.0,2.0,300,0.98875,0.98875,0.98875,0.98875,0.9991125000000001,,,
RandomForest,full,0.2,1089,,sqrt,2.0,5.0,100,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9990875,,,
RandomForest,full,0.2,1090,,sqrt,2.0,5.0,200,0.98875,0.98875,0.98875,0.98875,0.9990875,,,
RandomForest,full,0.2,1091,,sqrt,2.0,5.0,300,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9990874999999999,,,
RandomForest,full,0.2,1092,10.0,sqrt,1.0,2.0,100,0.9875,0.9887218045112782,0.98625,0.9874843554443054,0.9990374999999999,,,
RandomForest,full,0.2,1093,10.0,sqrt,1.0,2.0,200,0.9875,0.9899497487437185,0.985,0.9874686716791979,0.999,,,
RandomForest,full,0.2,1094,10.0,sqrt,1.0,2.0,300,0.9875,0.9899497487437185,0.985,0.9874686716791979,0.9989546875,,,
RandomForest,full,0.2,1095,10.0,sqrt,1.0,5.0,100,0.986875,0.9887076537013801,0.985,0.986850344395742,0.9988296874999999,,,
RandomForest,full,0.2,1096,10.0,sqrt,1.0,5.0,200,0.9875,0.9899497487437185,0.985,0.9874686716791979,0.9988609374999999,,,
RandomForest,full,0.2,1097,10.0,sqrt,1.0,5.0,300,0.9875,0.9899497487437185,0.985,0.9874686716791979,0.9988671874999999,,,
RandomForest,full,0.2,1098,10.0,sqrt,2.0,2.0,100,0.98625,0.9886934673366834,0.98375,0.9862155388471178,0.9989640625000001,,,
RandomForest,full,0.2,1099,10.0,sqrt,2.0,2.0,200,0.98625,0.9886934673366834,0.98375,0.9862155388471178,0.9988656250000001,,,
RandomForest,full,0.2,1100,10.0,sqrt,2.0,2.0,300,0.986875,0.989937106918239,0.98375,0.986833855799373,0.99883125,,,
RandomForest,full,0.2,1101,10.0,sqrt,2.0,5.0,100,0.986875,0.989937106918239,0.98375,0.986833855799373,0.998821875,,,
RandomForest,full,0.2,1102,10.0,sqrt,2.0,5.0,200,0.9875,0.9899497487437185,0.985,0.9874686716791979,0.998825,,,
RandomForest,full,0.2,1103,10.0,sqrt,2.0,5.0,300,0.986875,0.989937106918239,0.98375,0.986833855799373,0.9988140625,,,
RandomForest,full,0.2,1104,20.0,sqrt,1.0,2.0,100,0.989375,0.9912170639899623,0.9875,0.989355040701315,0.99916796875,,,
RandomForest,full,0.2,1105,20.0,sqrt,1.0,2.0,200,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.99923671875,,,
RandomForest,full,0.2,1106,20.0,sqrt,1.0,2.0,300,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9992859374999999,,,
RandomForest,full,0.2,1107,20.0,sqrt,1.0,5.0,100,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9992765625000001,,,
RandomForest,full,0.2,1108,20.0,sqrt,1.0,5.0,200,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9992796875,,,
RandomForest,full,0.2,1109,20.0,sqrt,1.0,5.0,300,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9992375,,,
RandomForest,full,0.2,1110,20.0,sqrt,2.0,2.0,100,0.988125,0.9887359198998749,0.9875,0.9881175734834271,0.99925,,,
RandomForest,full,0.2,1111,20.0,sqrt,2.0,2.0,200,0.988125,0.9887359198998749,0.9875,0.9881175734834271,0.9991875,,,
RandomForest,full,0.2,1112,20.0,sqrt,2.0,2.0,300,0.98875,0.98875,0.98875,0.98875,0.9991203125,,,
RandomForest,full,0.2,1113,20.0,sqrt,2.0,5.0,100,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9991078125,,,
RandomForest,full,0.2,1114,20.0,sqrt,2.0,5.0,200,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9991265625,,,
RandomForest,full,0.2,1115,20.0,sqrt,2.0,5.0,300,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9991265625,,,
XGBoost,full,0.2,1116,4.0,,,,100,0.98625,0.9874686716791979,0.985,0.986232790988736,0.9986484375,0.8,0.05,0.8
XGBoost,full,0.2,1117,4.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.9985882812499999,0.8,0.05,1.0
XGBoost,full,0.2,1118,4.0,,,,200,0.98875,0.98875,0.98875,0.98875,0.999471875,0.8,0.05,0.8
XGBoost,full,0.2,1119,4.0,,,,200,0.989375,0.9887640449438202,0.99,0.9893816364772018,0.99940625,0.8,0.05,1.0
XGBoost,full,0.2,1120,4.0,,,,300,0.99125,0.99125,0.99125,0.99125,0.99958125,0.8,0.05,0.8
XGBoost,full,0.2,1121,4.0,,,,300,0.99125,0.99125,0.99125,0.99125,0.9995281250000001,0.8,0.05,1.0
XGBoost,full,0.2,1122,6.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.99919375,0.8,0.05,0.8
XGBoost,full,0.2,1123,6.0,,,,100,0.9875,0.9875,0.9875,0.9875,0.9991953124999999,0.8,0.05,1.0
XGBoost,full,0.2,1124,6.0,,,,200,0.99,0.992462311557789,0.9875,0.9899749373433584,0.9995484375,0.8,0.05,0.8
XGBoost,full,0.2,1125,6.0,,,,200,0.990625,0.9912390488110138,0.99,0.9906191369606003,0.9995124999999999,0.8,0.05,1.0
XGBoost,full,0.2,1126,6.0,,,,300,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.9996140625000001,0.8,0.05,0.8
XGBoost,full,0.2,1127,6.0,,,,300,0.9925,0.9925,0.9925,0.9925,0.9995609375,0.8,0.05,1.0
XGBoost,full,0.2,1128,8.0,,,,100,0.989375,0.9912170639899623,0.9875,0.989355040701315,0.9993,0.8,0.05,0.8
XGBoost,full,0.2,1129,8.0,,,,100,0.99,0.99,0.99,0.99,0.9993125,0.8,0.05,1.0
XGBoost,full,0.2,1130,8.0,,,,200,0.99,0.9912280701754386,0.98875,0.9899874843554443,0.9995937500000001,0.8,0.05,0.8
XGBoost,full,0.2,1131,8.0,,,,200,0.990625,0.9924717691342535,0.98875,0.9906073888541015,0.9995703125000001,0.8,0.05,1.0
XGBoost,full,0.2,1132,8.0,,,,300,0.990625,0.9924717691342535,0.98875,0.9906073888541015,0.9995999999999999,0.8,0.05,0.8
XGBoost,full,0.2,1133,8.0,,,,300,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.999625,0.8,0.05,1.0
XGBoost,full,0.2,1134,4.0,,,,100,0.988125,0.9887359198998749,0.9875,0.9881175734834271,0.999403125,0.8,0.1,0.8
XGBoost,full,0.2,1135,4.0,,,,100,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.9994390625,0.8,0.1,1.0
XGBoost,full,0.2,1136,4.0,,,,200,0.991875,0.9912609238451935,0.9925,0.9918800749531543,0.999565625,0.8,0.1,0.8
XGBoost,full,0.2,1137,4.0,,,,200,0.99125,0.99125,0.99125,0.99125,0.9995453125,0.8,0.1,1.0
XGBoost,full,0.2,1138,4.0,,,,300,0.9925,0.9925,0.9925,0.9925,0.9996125,0.8,0.1,0.8
XGBoost,full,0.2,1139,4.0,,,,300,0.991875,0.9924906132665833,0.99125,0.991869918699187,0.9995359375,0.8,0.1,1.0
XGBoost,full,0.2,1140,6.0,,,,100,0.990625,0.9924717691342535,0.98875,0.9906073888541015,0.9995125,0.8,0.1,0.8
XGBoost,full,0.2,1141,6.0,,,,100,0.99,0.992462311557789,0.9875,0.9899749373433584,0.999565625,0.8,0.1,1.0
XGBoost,full,0.2,1142,6.0,,,,200,0.99125,0.9924812030075187,0.99,0.9912390488110138,0.999596875,0.8,0.1,0.8
XGBoost,full,0.2,1143,6.0,,,,200,0.9925,0.9912718204488778,0.99375,0.9925093632958801,0.9995953125,0.8,0.1,1.0
XGBoost,full,0.2,1144,6.0,,,,300,0.993125,0.9937421777221527,0.9925,0.9931207004377736,0.9996109375,0.8,0.1,0.8
XGBoost,full,0.2,1145,6.0,,,,300,0.9925,0.9925,0.9925,0.9925,0.999609375,0.8,0.1,1.0
XGBoost,full,0.2,1146,8.0,,,,100,0.989375,0.9912170639899623,0.9875,0.989355040701315,0.9995484375,0.8,0.1,0.8
XGBoost,full,0.2,1147,8.0,,,,100,0.990625,0.9924717691342535,0.98875,0.9906073888541015,0.9995453125,0.8,0.1,1.0
XGBoost,full,0.2,1148,8.0,,,,200,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.999628125,0.8,0.1,0.8
XGBoost,full,0.2,1149,8.0,,,,200,0.991875,0.9912609238451935,0.9925,0.9918800749531543,0.999565625,0.8,0.1,1.0
XGBoost,full,0.2,1150,8.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.999640625,0.8,0.1,0.8
XGBoost,full,0.2,1151,8.0,,,,300,0.993125,0.9925093632958801,0.99375,0.9931292941911305,0.999584375,0.8,0.1,1.0
XGBoost,full,0.2,1152,4.0,,,,100,0.986875,0.9874843554443054,0.98625,0.9868667917448405,0.9987546875,1.0,0.05,0.8
XGBoost,full,0.2,1153,4.0,,,,100,0.986875,0.9862671660424469,0.9875,0.9868831980012492,0.99843203125,1.0,0.05,1.0
XGBoost,full,0.2,1154,4.0,,,,200,0.98875,0.98875,0.98875,0.98875,0.9994484375,1.0,0.05,0.8
XGBoost,full,0.2,1155,4.0,,,,200,0.98875,0.9875311720698254,0.99,0.9887640449438202,0.99941875,1.0,0.05,1.0
XGBoost,full,0.2,1156,4.0,,,,300,0.990625,0.9912390488110138,0.99,0.9906191369606003,0.9995625,1.0,0.05,0.8
XGBoost,full,0.2,1157,4.0,,,,300,0.990625,0.9912390488110138,0.99,0.9906191369606003,0.9995109375,1.0,0.05,1.0
XGBoost,full,0.2,1158,6.0,,,,100,0.9875,0.9887218045112782,0.98625,0.9874843554443054,0.9991937500000001,1.0,0.05,0.8
XGBoost,full,0.2,1159,6.0,,,,100,0.989375,0.9899874843554443,0.98875,0.9893683552220137,0.99907421875,1.0,0.05,1.0
XGBoost,full,0.2,1160,6.0,,,,200,0.99,0.992462311557789,0.9875,0.9899749373433584,0.9995578125000001,1.0,0.05,0.8
XGBoost,full,0.2,1161,6.0,,,,200,0.99125,0.9937185929648241,0.98875,0.9912280701754386,0.9994765624999999,1.0,0.05,1.0
XGBoost,full,0.2,1162,6.0,,,,300,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.99960625,1.0,0.05,0.8
XGBoost,full,0.2,1163,6.0,,,,300,0.990625,0.9937106918238994,0.9875,0.9905956112852664,0.9995578125,1.0,0.05,1.0
XGBoost,full,0.2,1164,8.0,,,,100,0.988125,0.9899623588456713,0.98625,0.9881026925485284,0.9992078125,1.0,0.05,0.8
XGBoost,full,0.2,1165,8.0,,,,100,0.98875,0.9899749373433584,0.9875,0.9887359198998749,0.9993484374999999,1.0,0.05,1.0
XGBoost,full,0.2,1166,8.0,,,,200,0.99125,0.9937185929648241,0.98875,0.9912280701754386,0.9996015625,1.0,0.05,0.8
XGBoost,full,0.2,1167,8.0,,,,200,0.9925,0.993734335839599,0.99125,0.9924906132665833,0.9995781250000001,1.0,0.05,1.0
